id,x,y,vx,vy,energy,alive
482,76.32434,28.897678,0.1642865,-0.13961552,1,1
483,87.19846,54.103886,-0.37118563,-0.24567701,1,1
484,86.987206,93.927734,0.07824648,-0.23803513,1,1
485,53.446533,58.890686,-0.16496074,0.10405801,1,1
486,61.176704,17.59962,0.004384103,-0.18016723,1,1
487,67.32058,72.057846,0.18107662,-0.052487124,1,1
488,14.736412,53.539463,0.19095607,-0.24176873,1,1
489,39.46415,16.96928,-0.3136852,-0.20339546,1,1
490,68.20796,18.19695,-0.103289165,-0.2648051,1,1
491,11.276272,71.443726,-0.036486533,0.11625692,1,1
492,82.43722,23.243757,-0.29013392,-0.3780232,1,1
493,110.80532,69.367424,0.19189431,0.1057728,1,1
494,36.126343,80.67584,-0.07097631,0.16155635,1,1
495,23.821814,99.5517,0.36182332,-0.13953951,1,1
496,92.82365,89.77762,-0.11642957,-0.0072774026,1,1
497,11.21813,106.77274,-0.23956485,-0.15390077,1,1
498,57.80563,35.272423,0.15628497,0.0293089,1,1
499,103.871605,51.823547,0.22741957,0.2896837,1,1
500,36.403584,114.33769,-0.2764097,0.20332108,1,1
501,105.592606,96.6114,-0.23999546,-0.28254664,1,1
502,19.196922,43.69043,-0.1582649,0.3781935,1,1
503,16.906387,68.48542,-0.33448467,0.19163163,1,1
504,41.570072,108.00051,0.11416643,-0.17477004,1,1
505,61.08295,28.565834,0.12631448,0.4703499,1,1
506,115.72887,115.02258,-0.288331,-0.01999875,1,1
507,56.07836,97.025536,0.3915149,0.12681632,1,1
508,37.585342,49.272392,0.28242627,0.071676455,1,1
509,27.625164,97.89861,-0.048796218,-0.1706739,1,1
510,16.849173,35.045765,0.36985075,-0.091367856,1,1
511,48.569748,83.92345,-0.20891987,-0.16733676,1,1
512,49.02032,98.791115,0.051804464,-0.19926997,1,1
513,34.865353,79.222275,0.057322413,0.10817917,1,1
514,60.557884,16.928223,-0.3162524,0.37504598,1,1
515,60.815506,60.865036,-0.2198479,-0.32366616,1,1
516,10.192617,23.70486,-0.07275889,-0.1725987,1,1
517,18.214087,54.5895,-0.08061212,-0.10099945,1,1
518,78.73108,112.5216,-0.118784904,0.28055677,1,1
519,24.949797,71.64266,-0.4409426,0.10680385,1,1
520,113.26068,22.75501,-0.117640115,0.10142175,1,1
521,90.285355,19.142204,0.121040724,0.25911003,1,1
522,28.593811,103.441956,-0.31973505,-0.03271325,1,1
523,79.222984,96.4296,0.06384591,-0.17232534,1,1
524,117.65635,44.77349,0.1777647,-0.20405065,1,1
525,67.380554,30.438766,-0.43588048,-0.029396735,1,1
526,117.37095,68.375175,-0.0024576718,-0.15525484,1,1
527,54.415348,42.131817,-0.08195811,0.45851657,1,1
528,40.26129,16.925829,0.1306063,-0.10694733,1,1
529,64.07086,97.03793,-0.30743113,0.0048521436,1,1
530,25.161558,96.55719,0.07208999,-0.1123339,1,1
531,18.69167,26.057129,0.35841814,-0.04743201,1,1
532,105.5972,73.50134,-0.011713453,-0.37055564,1,1
533,68.28754,111.018745,-0.20570983,-0.35474426,1,1
534,23.227072,114.21419,0.15726975,0.091052674,1,1
535,99.1552,48.458115,0.03160318,0.2845397,1,1
536,58.048702,85.47301,0.16332254,-0.012111609,1,1
537,24.185005,77.12719,-0.012108825,-0.33830762,1,1
538,91.381424,113.76969,-0.2892427,-0.034752157,1,1
539,97.9038,113.65705,-0.3424365,-0.3230762,1,1
540,63.34946,60.43349,0.23023906,-0.42197567,1,1
541,35.35739,41.510452,0.39700642,0.25611869,1,1
542,111.63875,23.15232,-0.1086479,0.07792663,1,1
543,51.65776,26.284224,-0.22351399,0.3306559,1,1
544,49.46769,13.144377,-0.3158705,0.263148,1,1
545,46.434433,83.509,-0.41141093,-0.07580762,1,1
546,89.33265,101.59294,0.28755623,0.23274584,1,1
547,77.400764,112.799034,0.13014896,-0.00851741,1,1
548,68.35969,55.09948,0.37910846,0.04387265,1,1
549,87.86888,27.304792,0.18695763,-0.16801031,1,1
550,65.2754,16.112192,0.0453039,0.4904302,1,1
551,91.513954,30.337084,-0.1760122,0.020022513,1,1
552,10.392998,90.791664,0.1614488,-0.28714588,1,1
553,28.46074,65.56665,-0.3303226,0.293901,1,1
554,43.023396,98.63558,-0.11109471,-0.24986711,1,1
555,28.83413,79.661606,-0.040486798,0.10095913,1,1
556,41.198563,57.546566,0.0034803986,-0.26540002,1,1
557,45.299084,69.016655,-0.14343214,0.3400619,1,1
558,105.349495,30.578625,-0.041529093,0.10537823,1,1
559,103.46477,60.36685,-0.091912806,-0.1267447,1,1
560,29.400005,96.67976,-0.25479916,0.021048235,1,1
561,35.679283,10.309608,-0.05242999,-0.225529,1,1
562,108.88703,48.63658,-0.06534314,-0.46297768,1,1
563,45.21275,56.20399,0.10515954,0.13589466,1,1
564,61.37788,110.74323,-0.048415508,0.08811119,1,1
565,101.03135,69.15086,0.1349951,0.031501215,1,1
566,102.47003,69.023346,-0.09729094,-0.25237384,1,1
567,81.27939,23.916712,0.04487338,-0.29055935,1,1
568,12.575616,13.941469,0.2896187,0.13763516,1,1
569,94.834816,12.987809,0.40536323,-0.21912812,1,1
570,27.493523,47.60104,-0.29983014,0.07559013,1,1
571,26.494684,73.051575,-0.15428104,-0.0805383,1,1
572,72.27014,89.77728,0.05116631,-0.099894665,1,1
573,21.539803,70.46448,0.043493412,0.1391171,1,1
574,54.23002,41.96688,-0.18363066,-0.115069605,1,1
575,90.76165,17.077606,0.48052397,-0.10932958,1,1
576,105.10513,14.101591,0.10839848,-0.24530974,1,1
577,51.160725,95.73931,-0.43785155,0.13940671,1,1
578,86.31724,89.95341,0.16120882,-0.01317556,1,1
579,45.727448,77.61595,-0.009291009,-0.31044468,1,1
580,73.08882,35.64357,-0.15021984,-0.22594993,1,1
581,22.528767,62.77592,0.2532122,-0.18822512,1,1
582,99.65892,14.949396,0.10739109,0.059368964,1,1
583,74.12061,96.23226,-0.14788225,-0.08880938,1,1
584,84.842255,83.16838,0.04876645,-0.121649355,1,1
585,25.552456,39.901024,-0.058437716,0.15592855,1,1
586,35.43194,79.8228,0.024630891,-0.2375925,1,1
587,10.522889,71.86049,-0.063391715,0.42512295,1,1
588,81.8335,59.049393,-0.45679376,-0.014113902,1,1
589,78.744576,45.546547,0.19230999,-0.011883217,1,1
590,70.13593,92.669975,0.32646614,0.21222983,1,1
591,45.06689,105.44624,-0.18782751,0.10578392,1,1
592,70.54146,97.23629,-0.20883107,0.04178271,1,1
593,103.73033,82.19783,-0.17603831,-0.12139762,1,1
594,108.19983,109.72651,-0.43883967,-0.22228068,1,1
595,115.327835,78.856865,0.009934895,-0.39504236,1,1
596,98.08993,15.706101,-0.2153129,0.20384197,1,1
597,110.018265,41.86969,-0.2276598,0.32896808,1,1
598,42.634068,40.797775,0.0777881,-0.13433887,1,1
599,48.94033,51.295135,0.18014269,0.055831198,1,1
600,48.7949,104.00917,-0.19256768,0.26818725,1,1
601,38.590385,91.877815,0.1569135,0.41893476,1,1
602,70.08464,25.51928,0.092872456,0.36163265,1,1
603,76.353745,38.319893,0.22166626,-0.02157859,1,1
604,12.633217,103.91144,0.053427435,-0.3248848,1,1
605,86.62597,83.02158,0.23684698,0.099072464,1,1
606,46.84884,80.23682,-0.09457844,-0.11102415,1,1
607,115.886566,30.567616,-0.23963329,-0.2765746,1,1
608,101.77238,42.592766,0.29959777,0.14665262,1,1
609,109.98658,115.77302,0.40453506,0.10388817,1,1
610,70.480576,111.12957,0.11415742,0.058769725,1,1
611,57.899124,39.796852,-0.44504276,-0.04807487,1,1
612,47.099754,40.28721,-0.23917603,0.0025050784,1,1
613,97.7883,100.53657,0.18830447,-0.45935658,1,1
614,36.57868,107.79595,-0.08388891,0.33470112,1,1
615,115.90986,62.465233,0.12373212,-0.25545958,1,1
616,98.32569,80.97487,-0.009186634,0.1292773,1,1
617,58.726757,92.997375,-0.25502557,-0.30408052,1,1
618,47.786343,70.2184,-0.12982233,-0.0106724845,1,1
619,76.08933,85.547874,0.1146524,-0.39361367,1,1
620,106.45699,26.030516,-0.23087464,-0.23847519,1,1
621,14.482937,16.244877,0.12598526,0.1516321,1,1
622,71.40742,28.037899,-0.030474534,-0.27897123,1,1
623,82.29087,78.885345,-0.008396492,0.20071499,1,1
624,69.904076,68.15416,0.41932386,-0.15807965,1,1
625,59.271828,89.0737,0.17640878,0.17831731,1,1
626,24.667585,42.70694,0.3760316,0.15803218,1,1
627,64.75942,65.756676,-0.17619929,-0.15233618,1,1
628,81.71358,65.88362,0.2344911,-0.045758754,1,1
629,47.82185,117.23142,-0.1578341,-0.14185676,1,1
630,103.99915,15.283981,0.12537251,0.04704024,1,1
631,72.61157,12.407396,-0.2211825,-0.3355313,1,1
632,112.3559,15.92058,-0.036032576,0.18152308,1,1
633,94.31839,19.258024,-0.09925432,-0.09443652,1,1
634,89.8572,19.055275,-0.21121643,-0.2404585,1,1
635,33.153877,31.899261,-0.17143844,-0.123751044,1,1
636,29.453655,101.37097,-0.12133579,0.2659257,1,1
637,117.629326,14.746571,0.30575326,0.07919841,1,1
638,68.42178,21.447119,0.09792836,-0.14347672,1,1
639,100.7168,112.44132,0.07240494,0.25246465,1,1
640,78.54038,65.53328,-0.22008435,0.24941051,1,1
641,15.347235,36.95928,-0.048858553,-0.40469223,1,1
642,52.209038,86.082466,-0.14269076,0.07919859,1,1
643,70.931404,113.54258,-0.2436028,-0.19396625,1,1
644,34.19134,98.88576,0.21096961,0.4470069,1,1
645,114.745995,90.46003,-0.014299018,0.18022881,1,1
646,94.17549,88.59765,-0.17378744,0.16711605,1,1
647,72.58888,70.20541,-0.17414673,-0.024626324,1,1
648,33.429733,62.99801,-0.19378185,-0.014284883,1,1
649,36.59395,66.359436,-0.3805956,-0.17151822,1,1
650,74.22702,19.900196,0.25992963,0.35626075,1,1
651,91.91048,18.074062,-0.09137947,0.1880985,1,1
652,74.163704,84.03189,-0.14558305,-0.14759968,1,1
653,87.65554,99.766,0.14380902,-0.114237174,1,1
654,91.51062,11.271973,-0.23330224,-0.024990564,1,1
655,73.54411,80.71927,-0.23917267,-0.22236009,1,1
656,73.536285,78.31184,0.2208597,0.22519548,1,1
657,73.19485,101.00519,0.1234252,-0.018190315,1,1
658,55.529488,90.1609,-0.054108296,-0.4468379,1,1
659,89.14855,81.326805,0.39857113,0.2517989,1,1
660,51.3089,69.16188,-0.44326022,0.2048541,1,1
661,50.375,100.987785,-0.063137636,0.2557964,1,1
662,117.33672,53.896782,0.04263145,0.30398217,1,1
663,83.45342,45.54149,0.13949886,0.23024532,1,1
664,99.890945,69.57035,-0.050444745,-0.38048717,1,1
665,100.16113,23.4755,-0.105156176,-0.02590667,1,1
666,42.399647,85.85546,0.0791605,-0.2944805,1,1
667,59.372818,29.741917,0.35869044,0.29280478,1,1
668,51.195293,68.5388,-0.23066886,0.1053551,1,1
669,33.37635,82.3671,-0.09623163,0.24487104,1,1
670,45.3709,54.99316,-0.2925165,-0.15942548,1,1
671,88.47028,42.058304,-0.082545,0.3475272,1,1
672,114.15075,85.752,-0.1838316,0.2649611,1,1
673,50.978035,36.284843,0.10006278,-0.04756053,1,1
674,91.05164,46.395847,-0.45070013,-0.11557144,1,1
675,48.099903,25.89048,-0.14883268,0.41115388,1,1
676,71.76467,76.715256,0.21546297,-0.43712473,1,1
677,20.037891,117.76603,-0.13510875,-0.038234483,1,1
678,102.15234,78.09021,0.29963306,0.034698036,1,1
679,88.455696,57.88827,-0.4235663,-0.03678031,1,1
680,75.97996,84.628395,-0.068888806,-0.12223843,1,1
681,60.963333,101.910965,0.10123826,-0.1649348,1,1
682,100.53,74.88714,-0.053491373,0.3504941,1,1
683,57.16298,78.652756,0.24477169,-0.046415478,1,1
684,74.11497,92.71662,0.023293203,-0.29617023,1,1
685,29.056267,90.86236,0.13408881,0.022739327,1,1
686,16.510918,80.46,0.3576303,-0.24900587,1,1
687,115.56652,20.198822,-0.2847011,0.08252735,1,1
688,32.091568,29.095959,-0.4288606,-0.15543999,1,1
689,11.473022,114.97023,0.022700004,-0.22462767,1,1
690,62.514503,115.44849,-0.15277678,-0.39424378,1,1
691,72.333405,91.799034,-0.15506278,-0.15761971,1,1
692,79.788605,69.323814,0.04605732,-0.12349211,1,1
693,10.90126,14.505016,-0.37078595,0.2126022,1,1
694,55.686237,79.49115,-0.15304886,0.29816,1,1
695,52.092125,60.69989,-0.12423205,0.10254036,1,1
696,68.354355,41.347843,0.110455185,0.24789974,1,1
697,44.43261,59.16695,0.10111765,-0.008606469,1,1
698,75.58107,103.99462,0.34611103,-0.061767783,1,1
699,40.0816,79.10396,0.28308257,0.28654844,1,1
700,49.04549,59.788925,-0.01314286,0.10058292,1,1
701,66.899155,42.31487,-0.13538298,-0.13137779,1,1
702,28.76185,87.009026,-0.20233963,0.00026367063,1,1
703,49.59817,75.63203,0.043413125,-0.2938976,1,1
704,55.158417,93.14363,0.18767692,0.15845047,1,1
705,90.5943,106.14156,0.3991323,0.009555554,1,1
706,99.63273,109.32736,-0.44427282,0.17491363,1,1
707,105.55721,105.08336,0.20208283,-0.3979645,1,1
708,110.875114,95.85692,0.26991016,-0.16194274,1,1
709,36.40728,102.18205,0.10002707,0.12498889,1,1
710,20.28641,115.43654,0.04162418,0.23673119,1,1
711,21.13419,37.687004,0.21278794,-0.29021978,1,1
712,108.0179,69.94507,0.17111824,-0.3383624,1,1
713,58.37734,41.429043,-0.19104333,-0.189595,1,1
714,69.27469,50.768192,-0.35499915,0.016883228,1,1
715,14.066881,13.076941,-0.018914126,0.4695595,1,1
716,100.17786,14.0287075,0.022821551,-0.21060689,1,1
717,27.029213,84.728165,0.31044063,0.02963149,1,1
718,23.389948,112.98653,-0.24236226,0.045114137,1,1
719,51.547775,31.56818,-0.38395676,0.24504149,1,1
720,51.785915,62.769264,0.36388385,0.27051693,1,1
721,62.009342,60.051926,-0.09974555,0.16312106,1,1
722,103.89147,75.475685,0.16502418,-0.06779429,1,1
723,36.28976,16.295204,-0.06626473,-0.21011864,1,1
724,64.891914,35.996178,0.23101473,0.19715133,1,1
725,66.03432,17.052038,-0.04387319,0.106336914,1,1
726,51.53257,64.2242,-0.15261576,-0.33044332,1,1
727,117.91552,112.9086,-0.3055572,-0.2708479,1,1
728,11.125099,33.110466,0.16692956,0.2622917,1,1
729,90.696045,20.731432,0.018251665,-0.10906699,1,1
730,102.08437,53.43626,-0.017250536,-0.48413134,1,1
731,101.00448,98.02156,-0.17165372,-0.00024082045,1,1
732,110.31771,54.85549,-0.072630465,0.3981159,1,1
733,108.22232,64.60828,0.13719983,-0.12973325,1,1
734,25.44413,41.73438,0.19444497,0.20818497,1,1
735,81.08728,14.313185,0.255242,-0.0047117188,1,1
736,78.052414,79.94646,-0.24049231,-0.035103165,1,1
737,11.035389,37.235424,0.24978948,0.34537697,1,1
738,112.41663,77.6976,-0.03007258,0.43847528,1,1
739,24.340338,80.38528,0.2740898,0.11722794,1,1
740,17.996042,102.55628,-0.16434488,0.17262459,1,1
741,19.182695,97.33168,0.10958275,0.39482826,1,1
742,55.822697,71.72223,0.00958222,-0.11796923,1,1
743,56.6799,83.33932,-0.15186787,0.04607542,1,1
744,38.08524,97.552055,-0.16470191,0.009057113,1,1
745,65.55876,75.471504,0.46233347,0.09119442,1,1
746,84.0835,77.08307,-0.008844802,-0.24029614,1,1
747,76.762726,30.503836,-0.17422156,-0.013609705,1,1
748,94.65035,37.194897,-0.0050508073,0.16049717,1,1
749,63.4051,114.03514,-0.17126717,0.03645824,1,1
750,44.8863,31.891487,-0.3075973,-0.022465318,1,1
751,53.681892,76.827225,-0.10546479,0.4362235,1,1
752,63.501854,82.04622,0.37267977,-0.10176856,1,1
753,20.65049,107.40861,-0.16782126,-0.007810771,1,1
754,114.22983,106.80865,-0.17855804,-0.24903011,1,1
755,98.10856,100.47187,0.15611409,0.36008748,1,1
756,78.79323,115.616486,-0.3799562,-0.02255168,1,1
757,19.91661,44.07946,0.45453537,-0.205103,1,1
758,95.421844,33.03802,0.08741282,0.062494315,1,1
759,76.66203,84.93399,-0.34199727,0.17899029,1,1
760,74.900505,50.03963,-0.46649462,-0.15392463,1,1
761,28.86692,26.971508,0.10755091,-0.39577296,1,1
762,115.424484,116.16713,-0.19030227,0.1415046,1,1
763,63.001457,115.18251,-0.21983947,-0.18434139,1,1
764,32.381638,18.33001,-0.28827384,-0.11806667,1,1
765,89.551025,109.46887,-0.15431313,-0.2176875,1,1
766,83.29012,69.30806,-0.12405643,0.07535497,1,1
767,92.31908,80.63714,0.11184819,-0.47457036,1,1
768,112.43051,39.390877,-0.42997035,0.14234808,1,1
769,107.147446,48.55555,0.070034586,0.1807932,1,1
770,112.55412,55.410477,0.2291602,0.06850163,1,1
771,12.562136,17.08913,0.1621668,-0.14976645,1,1
772,87.68294,111.03382,0.20688732,-0.22338068,1,1
773,22.08902,20.023418,-0.15407757,-0.22543207,1,1
774,61.64467,80.72498,-0.05940546,-0.4274779,1,1
775,91.764145,106.47641,0.26535353,-0.07428764,1,1
776,83.50507,113.81964,0.08179292,-0.09248006,1,1
777,80.761536,73.44978,0.2752957,0.17633536,1,1
778,47.502792,116.0174,0.22616892,-0.03812177,1,1
779,57.586235,97.58938,0.12216421,-0.16450684,1,1
780,54.083477,63.30212,-0.10167581,0.43717062,1,1
781,57.667847,17.627829,-0.3295233,0.14214653,1,1
782,89.82456,74.51163,0.053396866,0.37174162,1,1
783,94.10637,28.476484,-0.3150269,-0.009613413,1,1
784,26.54012,59.910717,-0.027077133,-0.16752714,1,1
785,68.85899,99.5522,0.26082182,-0.090335965,1,1
786,29.996216,104.53837,-0.1380873,-0.37209666,1,1
787,104.05005,26.587357,0.24831583,-0.29675287,1,1
788,50.888195,30.34522,-0.30263138,-0.20090333,1,1
789,100.00495,42.947834,0.08645542,-0.1413111,1,1
790,98.7522,99.5863,0.32002082,-0.06053431,1,1
791,52.883938,52.151424,-0.15829344,0.010114666,1,1
792,52.36975,95.314705,-0.0390741,-0.12488872,1,1
793,36.56717,50.73299,0.047906723,-0.20761372,1,1
794,100.817764,50.838074,0.2753685,-0.053502962,1,1
795,79.31788,13.900219,0.10896609,-0.019704549,1,1
796,54.77205,87.56311,0.025331402,0.14631703,1,1
797,21.64889,93.27501,-0.11469926,-0.05816896,1,1
798,105.51819,86.09769,0.012434977,-0.21797168,1,1
799,52.911427,15.604998,-0.11411298,0.30420047,1,1
800,48.969326,75.36164,0.09901284,-0.1617237,1,1
801,97.66897,38.827126,-0.24314356,0.27648237,1,1
802,82.39958,22.773886,-0.086310476,-0.0779922,1,1
803,103.131935,40.587227,0.0024257875,-0.37422135,1,1
804,46.729183,115.16728,0.06086034,-0.15546009,1,1
805,66.34337,56.774426,0.1045842,0.12116948,1,1
806,84.97375,82.67685,0.0928612,0.41336167,1,1
807,105.64229,30.938663,0.03374382,0.26601082,1,1
808,29.02663,81.593414,-0.2348028,0.14665698,1,1
809,47.11224,72.56088,-0.32051414,-0.15722613,1,1
810,99.99255,31.362751,0.22194324,-0.40987995,1,1
811,35.290665,62.422733,0.2357923,-0.0070409016,1,1
812,82.03701,38.862724,0.098053545,0.3192316,1,1
813,14.688029,49.299995,-0.27090934,0.02209281,1,1
814,27.058386,90.4728,-0.074936256,0.115311645,1,1
815,86.462875,49.999706,-0.11561215,-0.0026011476,1,1
816,86.265915,49.570377,-0.4761538,-0.12047223,1,1
817,30.36658,66.19911,0.30206877,0.33017054,1,1
818,74.17914,59.73387,-0.099811666,0.06331212,1,1
819,110.659134,40.132893,-0.17982434,-0.15806799,1,1
820,75.071205,47.297455,-0.4454498,0.008268003,1,1
821,98.01521,20.289022,-0.1511787,0.11023342,1,1
822,44.144787,86.77238,0.28601936,0.32629967,1,1
823,24.732885,35.016075,0.13330054,-0.10805558,1,1
824,62.35837,117.78211,0.14829046,-0.014449009,1,1
825,78.34768,104.19039,0.24791878,-0.08893802,1,1
826,39.329967,19.555698,0.04178844,-0.31242692,1,1
827,90.50522,98.38141,0.16698596,0.08008776,1,1
828,11.04462,95.7275,-0.22349651,-0.03276243,1,1
829,114.61949,18.50598,0.4360582,0.08936879,1,1
830,95.174934,108.53964,-0.26850915,-0.14597873,1,1
831,78.510254,85.11807,0.2528971,0.02766232,1,1
832,117.4496,18.012999,-0.11176464,-0.24041478,1,1
833,100.22848,88.13727,-0.23386717,0.35490105,1,1
834,16.422934,91.93825,-0.07034696,-0.21677461,1,1
835,90.485275,117.94334,-0.023647616,0.3812494,1,1
836,15.429606,59.20017,0.06457128,-0.2191818,1,1
837,109.55288,100.27615,-0.07898482,0.24778806,1,1
838,16.8488,79.31049,-0.24176542,-0.017229341,1,1
839,15.730409,98.04715,-0.25899765,-0.10498228,1,1
840,98.171814,38.5048,0.28597158,0.07493103,1,1
841,100.19634,85.34997,-0.17529684,-0.32819262,1,1
842,43.60865,34.483772,-0.2077618,-0.035484497,1,1
843,48.21772,16.093718,-0.47864863,0.11902841,1,1
844,38.100597,74.46354,-0.17490205,0.41089863,1,1
845,47.932713,67.62781,0.10766009,0.083196856,1,1
846,32.988068,112.52031,-0.15227622,-0.103334375,1,1
847,111.67633,92.83754,-0.24583936,-0.4040348,1,1
848,115.9328,69.64296,0.27475965,0.1708319,1,1
849,116.23106,79.985664,0.086635955,-0.108210646,1,1
850,72.111565,48.548557,0.10118892,0.06623977,1,1
851,16.617842,15.044373,-0.23081906,-0.40758947,1,1
852,49.922806,40.920456,-0.07697388,-0.1970321,1,1
853,106.40638,24.302809,0.23650825,0.34808072,1,1
854,32.435116,84.16502,0.29727167,0.066696115,1,1
855,28.421936,43.99916,-0.43361753,0.087659694,1,1
856,102.9727,84.54748,0.41237897,-0.06720241,1,1
857,46.499798,28.112442,0.07883753,0.14672609,1,1
858,85.60742,104.37923,0.060077418,-0.14500952,1,1
859,19.316551,31.32114,-0.100743294,0.38647777,1,1
860,90.3294,36.331192,0.12214545,-0.27045017,1,1
861,96.48778,66.464035,-0.13784873,-0.26101017,1,1
862,87.051575,60.65769,-0.21353331,-0.42090133,1,1
863,87.650116,25.069775,0.42498243,-0.05627124,1,1
864,88.59287,108.63221,0.16222197,0.14380088,1,1
865,47.473465,18.388525,-0.13791597,-0.18732548,1,1
866,114.6118,75.07815,0.4432733,-0.15304314,1,1
867,20.262474,25.01986,0.4221893,0.084852144,1,1
868,50.763145,26.56095,0.23041427,0.22189352,1,1
869,61.46848,91.1435,-0.31859922,0.060447592,1,1
870,100.92005,99.81148,-0.1708348,-0.28949484,1,1
871,82.77125,115.74639,0.28550926,0.10227845,1,1
872,89.89778,96.93416,0.16567479,0.00034907344,1,1
873,17.22005,38.51852,-0.08081453,-0.4514149,1,1
874,46.77466,71.334366,0.13742484,0.07841669,1,1
875,73.02576,35.098152,0.118815295,-0.43967652,1,1
876,87.93565,25.630167,0.13078204,-0.3351175,1,1
877,29.772905,74.784325,-0.0257751,-0.46646512,1,1
878,21.659859,45.766922,0.47088346,-0.12120509,1,1
879,41.79538,37.800053,-0.31644246,-0.18729566,1,1
880,100.42116,67.79645,0.2692783,-0.10236853,1,1
881,66.87086,50.5004,0.30439615,-0.2759288,1,1
882,110.44033,22.617228,-0.10802732,0.05642065,1,1
883,85.58432,51.157776,-0.14126989,0.06579571,1,1
884,21.844725,27.165142,-0.06925792,-0.20722745,1,1
885,79.93952,85.00783,0.19805913,0.09171771,1,1
886,96.51305,64.38971,0.040506296,0.46111348,1,1
887,59.98772,52.21693,-0.28660873,-0.16128805,1,1
888,62.253548,103.08042,-0.49547508,-0.05037027,1,1
889,11.85944,38.798515,-0.13951422,-0.31725788,1,1
890,10.178816,31.097431,-0.13190493,0.07756113,1,1
891,41.236374,39.918545,0.14182375,-0.069365576,1,1
892,18.409008,34.58143,-0.04119877,0.40177658,1,1
893,76.9728,80.24584,0.046527527,0.1309926,1,1
894,70.1452,102.62574,-0.18473354,0.12756917,1,1
895,88.80104,49.702522,0.4098955,0.0646293,1,1
896,41.647293,34.96988,0.11744559,-0.21727486,1,1
897,62.922295,93.959755,-0.04394743,0.17727828,1,1
898,37.582718,50.052902,0.28971416,-0.21662778,1,1
899,10.324787,20.761984,-0.16072682,-0.07159001,1,1
900,110.45427,19.789577,-0.19577873,-0.16440848,1,1
901,92.32109,107.647316,0.38062942,0.10724471,1,1
902,64.72485,30.25376,0.2736562,-0.11793623,1,1
903,79.86726,97.019356,-0.33948004,-0.0317212,1,1
904,100.55277,35.575157,-0.40053827,0.10437729,1,1
905,89.49573,69.48541,-0.16862133,0.3559271,1,1
906,56.602085,53.833828,-0.32935235,-0.074839644,1,1
907,42.20739,115.846,0.1403886,0.17391263,1,1
908,117.42754,93.04477,-0.17503774,0.317402,1,1
909,12.698479,82.369125,0.39121342,-0.06701231,1,1
910,66.289795,50.16795,-0.036566254,0.2579688,1,1
911,101.56956,112.528656,0.12155927,-0.16795489,1,1
912,52.105255,18.249352,-0.28659296,0.18138799,1,1
913,102.37229,72.52591,0.03646026,0.35641074,1,1
914,60.9168,55.72074,-0.16340224,0.0061426004,1,1
915,56.643543,52.667812,-0.07709756,0.24484228,1,1
916,40.621754,107.30208,0.030893104,0.11265821,1,1
917,18.260153,57.106346,-0.2563371,-0.023800014,1,1
918,21.596502,66.95178,0.05758236,-0.28718072,1,1
919,36.955727,14.7460165,-0.3738694,0.122197546,1,1
920,37.440773,92.691925,0.13149138,-0.025894947,1,1
921,84.252884,50.195965,0.090113714,-0.31668827,1,1
922,29.352472,87.01861,0.3475544,0.25310662,1,1
923,44.2647,27.754902,-0.2459232,-0.089197904,1,1
924,106.99275,15.439379,0.27678433,-0.11747721,1,1
925,38.885925,31.955524,-0.16160478,-0.014282608,1,1
926,76.862915,38.26883,0.0049968576,0.10297733,1,1
927,18.191788,88.13081,0.08215933,0.18706484,1,1
928,93.30938,100.48636,0.41245064,0.08428909,1,1
929,56.80683,89.53827,0.019890962,0.36064434,1,1
930,42.184834,93.191666,-0.112029225,0.036452692,1,1
931,117.74792,69.03542,-0.13257867,0.31229207,1,1
932,40.112835,61.495903,0.37079042,0.043052174,1,1
933,54.736,92.815704,-0.46307406,0.13045822,1,1
934,17.01644,31.680407,-0.24804077,-0.32184836,1,1
935,30.964476,27.960175,0.11180545,0.33548215,1,1
936,78.09518,88.62212,-0.22242865,0.06831841,1,1
937,90.18591,84.707985,0.009597505,0.353186,1,1
938,58.03991,62.621143,-0.017159924,-0.4378082,1,1
939,67.87985,74.24208,-0.10482072,0.40376103,1,1
940,88.442345,117.37552,0.22533247,0.3564499,1,1
941,77.71248,84.227135,0.004188062,-0.16563478,1,1
942,98.86675,77.50242,0.36885062,-0.1890434,1,1
943,114.83397,104.02798,0.35946104,0.25427032,1,1
944,25.832916,28.453722,0.020348975,-0.14216037,1,1
945,70.408424,106.56406,-0.15120175,-0.22532767,1,1
946,66.99159,46.115105,-0.27987003,0.2623901,1,1
947,60.15317,117.380066,-0.07315309,0.15557967,1,1
948,44.395905,23.946375,0.3129629,-0.100495614,1,1
949,15.957851,77.13414,-0.11997561,-0.033481404,1,1
950,85.84845,33.291805,-0.14525896,-0.09733397,1,1
951,102.75669,73.94502,0.12736623,-0.40549383,1,1
952,111.46314,63.639088,-0.049616486,0.16397426,1,1
953,57.844303,19.908321,-0.13232681,0.35448384,1,1
954,107.454254,35.326004,0.3259933,-0.24484272,1,1
955,29.624926,21.804287,-0.048516627,-0.10897167,1,1
956,91.87825,108.66927,0.4503481,-0.18930772,1,1
957,87.06359,14.866098,0.4157058,-0.09597866,1,1
958,36.22508,58.817844,0.11863578,0.33239818,1,1
959,71.65654,107.27946,0.08695253,0.4131349,1,1
960,30.152037,40.112152,-0.36289343,0.19900717,1,1
961,20.480017,45.857212,-0.37149513,-0.044564422,1,1
962,84.33146,72.42384,0.0094539765,-0.16761968,1,1
